-2.000000000000000000e+00 0.000000000000000000e+00
-1.997997997997998043e+00 0.000000000000000000e+00
-1.995995995995996086e+00 0.000000000000000000e+00
-1.993993993993993907e+00 0.000000000000000000e+00
-1.991991991991991950e+00 0.000000000000000000e+00
-1.989989989989989994e+00 0.000000000000000000e+00
-1.987987987987988037e+00 0.000000000000000000e+00
-1.985985985985986080e+00 0.000000000000000000e+00
-1.983983983983983901e+00 0.000000000000000000e+00
-1.981981981981981944e+00 0.000000000000000000e+00
-1.979979979979979987e+00 0.000000000000000000e+00
-1.977977977977978030e+00 0.000000000000000000e+00
-1.975975975975976073e+00 0.000000000000000000e+00
-1.973973973973973894e+00 0.000000000000000000e+00
-1.971971971971971938e+00 0.000000000000000000e+00
-1.969969969969969981e+00 0.000000000000000000e+00
-1.967967967967968024e+00 0.000000000000000000e+00
-1.965965965965966067e+00 0.000000000000000000e+00
-1.963963963963963888e+00 0.000000000000000000e+00
-1.961961961961961931e+00 0.000000000000000000e+00
-1.959959959959959974e+00 0.000000000000000000e+00
-1.957957957957958017e+00 0.000000000000000000e+00
-1.955955955955956060e+00 0.000000000000000000e+00
-1.953953953953953881e+00 0.000000000000000000e+00
-1.951951951951951925e+00 0.000000000000000000e+00
-1.949949949949949968e+00 0.000000000000000000e+00
-1.947947947947948011e+00 0.000000000000000000e+00
-1.945945945945946054e+00 0.000000000000000000e+00
-1.943943943943943875e+00 0.000000000000000000e+00
-1.941941941941941918e+00 0.000000000000000000e+00
-1.939939939939939961e+00 0.000000000000000000e+00
-1.937937937937938004e+00 0.000000000000000000e+00
-1.935935935935936048e+00 0.000000000000000000e+00
-1.933933933933933869e+00 0.000000000000000000e+00
-1.931931931931931912e+00 0.000000000000000000e+00
-1.929929929929929955e+00 0.000000000000000000e+00
-1.927927927927927998e+00 0.000000000000000000e+00
-1.925925925925926041e+00 0.000000000000000000e+00
-1.923923923923923862e+00 0.000000000000000000e+00
-1.921921921921921905e+00 0.000000000000000000e+00
-1.919919919919919948e+00 0.000000000000000000e+00
-1.917917917917917991e+00 0.000000000000000000e+00
-1.915915915915916035e+00 0.000000000000000000e+00
-1.913913913913913856e+00 0.000000000000000000e+00
-1.911911911911911899e+00 0.000000000000000000e+00
-1.909909909909909942e+00 0.000000000000000000e+00
-1.907907907907907985e+00 0.000000000000000000e+00
-1.905905905905905806e+00 0.000000000000000000e+00
-1.903903903903903849e+00 0.000000000000000000e+00
-1.901901901901901892e+00 0.000000000000000000e+00
-1.899899899899899935e+00 0.000000000000000000e+00
-1.897897897897897979e+00 0.000000000000000000e+00
-1.895895895895895800e+00 0.000000000000000000e+00
-1.893893893893893843e+00 0.000000000000000000e+00
-1.891891891891891886e+00 0.000000000000000000e+00
-1.889889889889889929e+00 0.000000000000000000e+00
-1.887887887887887972e+00 0.000000000000000000e+00
-1.885885885885885793e+00 0.000000000000000000e+00
-1.883883883883883836e+00 0.000000000000000000e+00
-1.881881881881881879e+00 0.000000000000000000e+00
-1.879879879879879923e+00 0.000000000000000000e+00
-1.877877877877877966e+00 0.000000000000000000e+00
-1.875875875875875787e+00 0.000000000000000000e+00
-1.873873873873873830e+00 0.000000000000000000e+00
-1.871871871871871873e+00 0.000000000000000000e+00
-1.869869869869869916e+00 0.000000000000000000e+00
-1.867867867867867959e+00 0.000000000000000000e+00
-1.865865865865865780e+00 0.000000000000000000e+00
-1.863863863863863823e+00 0.000000000000000000e+00
-1.861861861861861867e+00 0.000000000000000000e+00
-1.859859859859859910e+00 0.000000000000000000e+00
-1.857857857857857953e+00 0.000000000000000000e+00
-1.855855855855855774e+00 0.000000000000000000e+00
-1.853853853853853817e+00 0.000000000000000000e+00
-1.851851851851851860e+00 0.000000000000000000e+00
-1.849849849849849903e+00 0.000000000000000000e+00
-1.847847847847847724e+00 0.000000000000000000e+00
-1.845845845845845767e+00 0.000000000000000000e+00
-1.843843843843843811e+00 0.000000000000000000e+00
-1.841841841841841854e+00 0.000000000000000000e+00
-1.839839839839839897e+00 0.000000000000000000e+00
-1.837837837837837718e+00 0.000000000000000000e+00
-1.835835835835835761e+00 0.000000000000000000e+00
-1.833833833833833804e+00 0.000000000000000000e+00
-1.831831831831831847e+00 0.000000000000000000e+00
-1.829829829829829890e+00 0.000000000000000000e+00
-1.827827827827827711e+00 0.000000000000000000e+00
-1.825825825825825754e+00 0.000000000000000000e+00
-1.823823823823823798e+00 0.000000000000000000e+00
-1.821821821821821841e+00 0.000000000000000000e+00
-1.819819819819819884e+00 0.000000000000000000e+00
-1.817817817817817705e+00 0.000000000000000000e+00
-1.815815815815815748e+00 0.000000000000000000e+00
-1.813813813813813791e+00 0.000000000000000000e+00
-1.811811811811811834e+00 0.000000000000000000e+00
-1.809809809809809877e+00 0.000000000000000000e+00
-1.807807807807807698e+00 0.000000000000000000e+00
-1.805805805805805742e+00 0.000000000000000000e+00
-1.803803803803803785e+00 0.000000000000000000e+00
-1.801801801801801828e+00 0.000000000000000000e+00
-1.799799799799799871e+00 0.000000000000000000e+00
-1.797797797797797692e+00 0.000000000000000000e+00
-1.795795795795795735e+00 0.000000000000000000e+00
-1.793793793793793778e+00 0.000000000000000000e+00
-1.791791791791791821e+00 0.000000000000000000e+00
-1.789789789789789864e+00 0.000000000000000000e+00
-1.787787787787787686e+00 0.000000000000000000e+00
-1.785785785785785729e+00 0.000000000000000000e+00
-1.783783783783783772e+00 0.000000000000000000e+00
-1.781781781781781815e+00 0.000000000000000000e+00
-1.779779779779779858e+00 0.000000000000000000e+00
-1.777777777777777679e+00 0.000000000000000000e+00
-1.775775775775775722e+00 0.000000000000000000e+00
-1.773773773773773765e+00 0.000000000000000000e+00
-1.771771771771771808e+00 0.000000000000000000e+00
-1.769769769769769852e+00 0.000000000000000000e+00
-1.767767767767767673e+00 0.000000000000000000e+00
-1.765765765765765716e+00 0.000000000000000000e+00
-1.763763763763763759e+00 0.000000000000000000e+00
-1.761761761761761802e+00 0.000000000000000000e+00
-1.759759759759759845e+00 0.000000000000000000e+00
-1.757757757757757666e+00 0.000000000000000000e+00
-1.755755755755755709e+00 0.000000000000000000e+00
-1.753753753753753752e+00 0.000000000000000000e+00
-1.751751751751751796e+00 0.000000000000000000e+00
-1.749749749749749839e+00 0.000000000000000000e+00
-1.747747747747747660e+00 0.000000000000000000e+00
-1.745745745745745703e+00 0.000000000000000000e+00
-1.743743743743743746e+00 0.000000000000000000e+00
-1.741741741741741789e+00 0.000000000000000000e+00
-1.739739739739739832e+00 0.000000000000000000e+00
-1.737737737737737653e+00 0.000000000000000000e+00
-1.735735735735735696e+00 0.000000000000000000e+00
-1.733733733733733740e+00 0.000000000000000000e+00
-1.731731731731731783e+00 0.000000000000000000e+00
-1.729729729729729826e+00 0.000000000000000000e+00
-1.727727727727727647e+00 0.000000000000000000e+00
-1.725725725725725690e+00 0.000000000000000000e+00
-1.723723723723723733e+00 0.000000000000000000e+00
-1.721721721721721776e+00 0.000000000000000000e+00
-1.719719719719719819e+00 0.000000000000000000e+00
-1.717717717717717640e+00 0.000000000000000000e+00
-1.715715715715715683e+00 0.000000000000000000e+00
-1.713713713713713727e+00 0.000000000000000000e+00
-1.711711711711711770e+00 0.000000000000000000e+00
-1.709709709709709813e+00 0.000000000000000000e+00
-1.707707707707707634e+00 0.000000000000000000e+00
-1.705705705705705677e+00 0.000000000000000000e+00
-1.703703703703703720e+00 0.000000000000000000e+00
-1.701701701701701763e+00 0.000000000000000000e+00
-1.699699699699699806e+00 0.000000000000000000e+00
-1.697697697697697627e+00 0.000000000000000000e+00
-1.695695695695695671e+00 0.000000000000000000e+00
-1.693693693693693714e+00 0.000000000000000000e+00
-1.691691691691691757e+00 0.000000000000000000e+00
-1.689689689689689800e+00 0.000000000000000000e+00
-1.687687687687687621e+00 0.000000000000000000e+00
-1.685685685685685664e+00 0.000000000000000000e+00
-1.683683683683683707e+00 0.000000000000000000e+00
-1.681681681681681750e+00 0.000000000000000000e+00
